,election,cycle,fecyear,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,title,suffix,party,state,seat,district,distcyc,ico.status,cand.gender,recipient.cfscore,recipient.cfscore.dyn,contributor.cfscore,dwdime,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,irt.cfscore,num.givers,num.givers.total,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,ind.exp.support,ind.exp.oppose,prim.vote.pct,pwinner,gen.vote.pct,gwinner,s.elec.stat,r.elec.stat,district.pres.vs,fec.cand.status,recipient.type,igcat,comtype,ICPSR,ICPSR2,Cand.ID,FEC.ID,NID,before.switch.ICPSR,after.switch.ICPSR,party.orig,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status
70526,fd2022,2022,2022.0,cand213011,5000037722674145.0,"brown, mary kathleen",brown,mary kathleen,mary,kathleen,,,100,TX,federal:house,TX13,2022_TX_13,C,F,-1.1,-1.1,-1.076,-0.372,,,,,,1225,1225,199193.86,180973.38,146173.25,75981.25,29534.14,1293.34,21465.0,0.0,0.0,,,24.6463291363304,L,,,0.269,C,cand,,H,H2TX131172022,H2TX13117,H2TX13117,C00778886,NH2TX13117,,,100,,,,,
70527,fd2022,2022,2022.0,cand213007,37678230902.0,"hunt, trey joseph",hunt,trey joseph,trey,joseph,,,100,TX,federal:house,TX12,2022_TX_12,C,M,-1.144,-1.144,-1.12,-0.422,,,,,,503,503,50182.13,49483.33,41582.13,22605.33,0.0,0.0,8600.0,0.0,0.0,,,35.7283625866148,L,,,0.408,C,cand,,H,H2TX120852022,H2TX12085,H2TX12085,C00767285,NH2TX12085,,,100,,,,,
70528,fd2022,2022,2022.0,cand213005,37679935929.0,"wallace, larimen t ii",wallace,larimen t,larimen,t,,jr,100,TX,federal:house,TX10,2022_TX_10,C,M,-0.963,-0.963,,-0.297,,,,,,169,169,54575.27,54575.27,53258.0,14893.0,0.0,0.0,1317.27,0.0,0.0,,,,,,,0.404,C,cand,,H,H2TX101472022,H2TX10147,H2TX10147,C00785105,NH2TX10147,,,100,,,,,
70529,fd2022,2022,2022.0,cand213004,,"leon, jimmy",leon,jimmy,jimmy,,,,200,TX,federal:house,TX09,2022_TX_9,C,M,0.859,0.859,,,,,,,,15,15,1121.26,5374.58,1111.26,1111.26,0.0,0.0,0.0,0.0,0.0,,,23.3247966162817,L,,,0.77,C,cand,,H,H2TX091562022,H2TX09156,H2TX09156,C00813980,NH2TX09156,,,200,,,,,
70530,fd2022,2022,2022.0,cand212996,,"collins, christian",collins,christian,christian,,,,200,TX,federal:house,TX08,2022_TX_8,O,M,1.508,1.508,,0.713,,,,,,384,384,418002.94,418002.94,397928.93,43198.93,19900.0,0.0,0.0,63132.66,0.0,,,,,,,0.362,C,cand,,H,H2TX082732022,H2TX08273,H2TX08273,C00791814,NH2TX08273,,,200,,,,,
70531,fd2022,2022,2022.0,cand212992,37689320591.0,"etwop, martin",etwop,martin,martin,,,,200,TX,federal:house,TX02,2022_TX_2,O,M,1.556,1.556,1.608,,,,,,,34,34,20874.0,17013.5,20874.0,20874.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.384,C,cand,,H,H2TX082322022,H2TX08232,H2TX08232,C00788117,NH2TX08232,,,200,,,,,
70532,fd2022,2022,2022.0,cand212991,37678381965.0,"mckaughan, daniel cregg",mckaughan,daniel cregg,daniel,cregg,,,200,TX,federal:house,TX08,2022_TX_8,O,M,1.309,1.309,1.341,,,,,,,27,27,45581.27,45581.27,30855.88,4388.28,0.0,0.0,14686.39,0.0,0.0,,,,,,,0.362,C,cand,,H,H2TX082242022,H2TX08224,H2TX08224,C00785949,NH2TX08224,,,200,,,,,
70533,fd2022,2022,2022.0,cand212990,5000000106613179.0,"carson, paulette",carson,paulette,paulette,,,,200,TX,federal:house,TX17,2022_TX_17,O,F,1.579,1.579,1.48,,,,,,,22,22,36674.67,36572.67,30974.67,2200.0,0.0,0.0,5700.0,0.0,0.0,,,,,,,0.386,C,cand,,H,H2TX082162022,H2TX08216,H2TX08216,C00780585,NH2TX08216,,,200,,,,,
70534,fd2022,2022,2022.0,cand212989,37678385662.0,"whichard, taylor marshall iv",whichard,taylor marshall,taylor,marshall,,iv,200,TX,federal:house,TX08,2022_TX_8,O,M,1.51,1.51,1.543,,,,,,,51,51,34077.0,11101.09,34027.0,11816.0,0.0,0.0,50.0,0.0,0.0,,,,,,,0.362,C,cand,,H,H2TX082082022,H2TX08208,H2TX08208,C00782169,NH2TX08208,,,200,,,,,
70535,fd2022,2022,2022.0,cand157262,,"luttrell, morgan joe",luttrell,morgan joe,morgan,joe,,,200,TX,federal:house,TX08,2022_TX_8,O,M,1.49,1.49,,0.633,0.656,-0.164,,,,32438,32438,4750765.79,4488963.02,4354820.05,1957984.48,288195.74,0.0,0.0,47003.0,37264.62,,,,,,,0.362,C,cand,,H,H2TX081822022,22344,H2TX08182,C00781112,NH2TX08182,,,200,,,,,
70536,fd2022,2022,2022.0,cand212986,37672748024.0,"ford, jerry",ford,jerry,jerry,,mr,,200,TX,federal:house,TX38,2022_TX_38,O,M,1.477,1.477,1.51,0.652,,,,,,125,125,115591.39,115591.39,8556.4,620.0,7034.99,0.0,100000.0,0.0,0.0,,,,,,,0.408,C,cand,,H,H2TX081662022,H2TX08166,H2TX08166,C00780916,NH2TX08166,,,200,,,,,
70537,fd2022,2022,2022.0,cand212985,37690840567.0,"ellis, jameson",ellis,jameson,jameson,,,,200,TX,federal:house,TX02,2022_TX_2,O,M,1.551,1.551,1.584,0.671,,,,,,240,240,55694.36,55507.47,54126.43,15904.31,0.0,0.0,1345.0,0.0,0.0,,,,,,,0.384,C,cand,,H,H2TX081582022,H2TX08158,H2TX08158,C00780429,NH2TX08158,,,200,,,,,
70538,fd2022,2022,2022.0,cand212983,37666841111.0,"hullihan, jonathan keith",hullihan,jonathan keith,jonathan,keith,,,200,TX,federal:house,TX08,2022_TX_8,O,M,1.524,1.524,1.558,0.722,,,,,,319,319,221661.5,221661.5,196211.5,16737.5,4900.0,0.0,20000.0,0.0,0.0,,,,,,,0.362,C,cand,,H,H2TX081332022,H2TX08133,H2TX08133,C00778811,NH2TX08133,,,200,,,,,
70539,fd2022,2022,2022.0,cand212978,36067660732.0,"stewart, lance",stewart,lance,lance,,,,200,TX,federal:house,TX07,2022_TX_7,C,M,2.482,2.482,2.509,,,,,,,5,5,23730.99,19571.0,6459.99,5909.99,0.0,0.0,14321.0,0.0,0.0,,,,,,,0.65,C,cand,,H,H2TX071272022,H2TX07127,H2TX07127,C00780270,NH2TX07127,,,200,,,,,
70540,fd2022,2022,2022.0,cand212973,,"stroud, timothy",stroud,timothy,timothy,,,,200,TX,federal:house,TX07,2022_TX_7,C,M,2.157,2.157,,,,,,,,8,8,18171.65,25817.78,4910.25,2560.25,0.0,0.0,7961.4,0.0,0.0,,,,,,,0.65,C,cand,,H,H2TX070772022,H2TX07077,H2TX07077,C00781286,NH2TX07077,,,200,,,,,
70541,fd2022,2022,2022.0,cand212972,,"lopez, roland",lopez,roland,roland,,,,200,TX,federal:house,TX38,2022_TX_38,O,M,1.589,1.589,,,,,,,,16,16,29786.86,29411.17,11483.56,3067.5,0.0,0.0,15803.3,0.0,0.0,,,,,,,0.408,C,cand,,H,H2TX070692022,H2TX07069,H2TX07069,C00776872,NH2TX07069,,,200,,,,,
70542,fd2022,2022,2022.0,cand212968,36013937121.0,"buford, james r",buford,james r,james,r,,,200,TX,federal:house,TX06,2022_TX_6,C,M,2.302,2.302,2.284,,,,,,,5,5,21250.0,21301.15,3850.0,150.0,0.0,0.0,17400.0,0.0,0.0,,,,,,,0.379,C,cand,,H,H2TX063922022,H2TX06392,H2TX06392,C00787713,NH2TX06392,,,200,,,,,
70543,fd2022,2022,2022.0,cand212963,37686351561.0,"kim, sery",kim,sery,sery,,ms,,200,TX,federal:house,TX06,2022_TX_6,O,U,1.474,1.474,,0.646,,,,,,1101,1101,102601.3,102601.3,100514.8,41317.8,1000.0,1000.0,86.5,0.0,0.0,,,,,,,0.379,C,cand,,H,H2TX063432022,H2TX06343,H2TX06343,C00770669,NH2TX06343,,,200,,,,,
70544,fd2022,2022,2022.0,cand212962,37669375575.0,"rodimer, dan",rodimer,dan,dan,,,,200,TX,federal:house,TX06,2022_TX_6,O,M,1.458,1.458,1.491,0.683,,,,,,1945,1945,400199.5,399112.89,389148.51,68801.29,0.0,0.0,0.0,0.0,0.0,,,,,,,0.379,C,cand,,H,H2TX063352022,H2TX06335,H2TX06335,C00771857,NH2TX06335,,,200,,,,,
70545,fd2022,2022,2022.0,cand212961,,"lassiter, shawn",lassiter,shawn,shawn,,,,100,TX,federal:house,TX06,2022_TX_6,O,M,-0.964,-0.964,,-0.407,,,,,,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.379,C,cand,,,H2TX063272022,H2TX06327,H2TX06327,H2TX06327,NH2TX06327,,,100,,,,,
70546,fd2022,2022,2022.0,cand212959,37666354511.0,"moses, patrick",moses,patrick,patrick,,,,100,TX,federal:house,TX06,2022_TX_6,O,M,-1.093,-1.093,-1.069,,,,,,,43,43,39014.6,39014.6,34706.42,15495.58,0.0,0.0,4278.18,0.0,0.0,,,,,,,0.379,C,cand,,H,H2TX063012022,H2TX06301,H2TX06301,C00771253,NH2TX06301,,,100,,,,,
70547,fd2022,2022,2022.0,cand212958,37679734566.0,"wood, michael a",wood,michael a,michael,a,,,200,TX,federal:house,TX06,2022_TX_6,O,M,0.319,0.319,0.348,0.304,,,,,,134,134,142600.24,142600.24,123586.47,42985.47,13000.0,0.0,6013.77,10195.73,0.0,,,,,,,0.379,C,cand,,H,H2TX062932022,H2TX06293,H2TX06293,C00771089,NH2TX06293,,,200,,,,,
70548,fd2022,2022,2022.0,cand212956,5000037667502558.0,"holloway, tammy allison",holloway,tammy allison,tammy,allison,,,100,TX,federal:house,TX06,2022_TX_6,O,F,-1.42,-1.42,-1.397,,,,,,,18,18,67680.07,54926.59,62081.97,50933.41,0.0,0.0,3000.0,0.0,0.0,,,,,,,0.379,C,cand,,H,H2TX062772022,H2TX06277,H2TX06277,C00770842,NH2TX06277,,,100,,,,,
70549,fd2022,2022,2022.0,cand212955,37672466126.0,"harrison, brian e",harrison,brian e,brian,e,,,200,TX,federal:house,TX06,2022_TX_6,O,M,1.443,1.443,1.477,0.619,,,,,,3045,3045,805234.34,805233.15,501338.04,136377.51,11500.0,0.0,285000.0,0.0,0.0,,,,,,,0.379,C,cand,,H,H2TX062692022,H2TX06269,H2TX06269,C00770784,NH2TX06269,,,200,,,,,
70550,fd2022,2022,2022.0,cand212954,,"wright, susan",wright,susan,susan,,,,200,TX,federal:house,TX06,2022_TX_6,O,F,1.378,1.378,,0.708,,,,,,3475,3475,803888.65,803888.65,646532.53,178634.74,156650.0,0.0,0.0,98240.11,0.0,,,,,,,0.379,C,cand,,H,H2TX062512022,H2TX06251,H2TX06251,C00770420,NH2TX06251,,,200,,,,,
70551,fd2022,2022,2022.0,cand212953,36152443386.0,"hinterlong, matt",hinterlong,matt,matt,,,,100,TX,federal:house,TX06,2022_TX_6,O,M,-1.561,-1.561,-1.52,,,,,,,30,30,47348.35,48183.22,27253.0,3353.0,0.0,0.0,12995.35,0.0,0.0,,,,,,,0.379,C,cand,,H,H2TX062442022,H2TX06244,H2TX06244,C00770834,NH2TX06244,,,100,,,,,
70552,fd2022,2022,2022.0,cand212952,5000036014085096.0,"bean, lydia",bean,lydia,lydia,,,,100,TX,federal:house,TX06,2022_TX_6,O,F,-0.895,-0.895,-0.863,-0.392,,,,,,315,315,323399.6,323399.6,302129.6,57934.6,12000.0,0.0,9200.0,0.0,0.0,,,,,,,0.379,C,cand,,H,H2TX062362022,H2TX06236,H2TX06236,C00770388,NH2TX06236,,,100,,,,,
70553,fd2022,2022,2022.0,cand212951,37666052634.0,"egan, michael c",egan,michael c,michael,c,,,200,TX,federal:house,TX06,2022_TX_6,O,M,1.219,1.219,1.244,0.595,,,,,,218,218,123974.3,123974.3,107834.45,11924.45,0.0,0.0,16050.0,0.0,0.0,,,,,,,0.379,C,cand,,H,H2TX062282022,H2TX06228,H2TX06228,C00770206,NH2TX06228,,,200,,,,,
70554,fd2022,2022,2022.0,cand212947,,"hill, tartisha a",hill,tartisha a,tartisha,a,mrs,,100,TX,federal:house,TX05,2022_TX_5,C,F,-1.05,-1.05,,,,,,,,94,94,13686.03,15319.52,10795.94,6795.94,0.0,2890.09,0.0,0.0,0.0,,,34.6608842308156,L,,,0.387,C,cand,,H,H2TX052462022,H2TX05246,H2TX05246,C00798991,NH2TX05246,,,100,,,,,
70555,fd2022,2022,2022.0,cand212946,5000037681960708.0,"bailey, kathleen cordelia",bailey,kathleen cordelia,kathleen,cordelia,,,100,TX,federal:house,TX05,2022_TX_5,C,F,-1.059,-1.059,-1.032,-0.425,,,,,,195,195,214285.69,214285.69,39245.74,11352.5,0.0,0.0,175000.0,0.0,0.0,,,,,,,0.387,C,cand,,H,H2TX052382022,H2TX05238,H2TX05238,C00779231,NH2TX05238,,,100,,,,,
70556,fd2022,2022,2022.0,cand212945,,"gearing, charles m",gearing,charles m,charles,m,,,100,TX,federal:house,TX05,2022_TX_5,C,M,-1.049,-1.049,,-0.377,,,,,,695,695,205332.05,205332.05,205332.05,36963.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.387,C,cand,,H,H2TX052202022,H2TX05220,H2TX05220,C00773085,NH2TX05220,,,100,,,,,
70557,fd2022,2022,2022.0,cand212943,,"harper, john edward sr",harper,john edward,john,edward,,sr,200,TX,federal:house,TX04,2022_TX_4,C,M,1.469,1.469,,,,,,,,8,8,113733.51,113733.51,3972.9,64.38,250.0,0.0,100000.0,0.0,0.0,,,,,,,0.368,C,cand,,H,H2TX041402022,H2TX04140,H2TX04140,C00798207,NH2TX04140,,,200,,,,,
70558,fd2022,2022,2022.0,cand212942,37721417953.0,"thomas, daniel m",thomas,daniel m,daniel,m,,,200,TX,federal:house,TX04,2022_TX_4,C,M,1.638,1.638,1.672,,,,,,,42,42,53266.0,53142.51,50566.0,5325.0,0.0,0.0,2700.0,0.0,0.0,,,,,,,0.368,C,cand,,H,H2TX041322022,H2TX04132,H2TX04132,C00796714,NH2TX04132,,,200,,,,,
70559,fd2022,2022,2022.0,cand212941,37665993608.0,"omere, iroghama c",omere,iroghama c,iroghama,c,,,100,TX,federal:house,TX04,2022_TX_4,C,U,-1.133,-1.133,-0.885,-0.397,,,,,,231,231,74498.85,44567.22,42148.85,1318.08,2350.0,0.0,30000.0,0.0,0.0,,,31.6766682669227,L,,,0.368,C,cand,,H,H2TX041242022,H2TX04124,H2TX04124,C00792812,NH2TX04124,,,100,,,,,
70560,fd2022,2022,2022.0,cand212940,,"shelby, doc",shelby,doc,doc,,mr,,100,TX,federal:house,TX04,2022_TX_4,C,M,-0.996,-0.996,,,,,,,,61,61,8481.0,11620.77,8481.0,4366.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.368,C,cand,,H,H2TX041162022,H2TX04116,H2TX04116,C00782615,NH2TX04116,,,100,,,,,
70561,fd2022,2022,2022.0,cand212938,3750288436.0,"ivanovskis, jeremy daniel",ivanovskis,jeremy daniel,jeremy,daniel,,,200,TX,federal:house,TX03,2022_TX_3,O,M,1.72,1.72,1.598,,,,,,,5,5,8783.31,8783.31,5479.7,0.0,0.0,0.0,3046.22,0.0,0.0,,,,,,,0.427,C,cand,,H,H2TX033162022,H2TX03316,H2TX03316,C00798777,NH2TX03316,,,200,,,,,
70562,fd2022,2022,2022.0,cand212937,,"williams, rickey",williams,rickey,rickey,,,,200,TX,federal:house,TX03,2022_TX_3,O,M,1.342,1.342,,,,,,,,9,9,3125.0,3125.0,3125.0,625.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.427,C,cand,,H,H2TX033082022,H2TX03308,H2TX03308,C00796292,NH2TX03308,,,200,,,,,
70563,fd2022,2022,2022.0,cand44815,3019020483.0,"self, keith alan",self,keith alan,keith,alan,mr,,200,TX,federal:house,TX03,2022_TX_3,O,M,1.361,1.354,1.365,0.775,0.836,-0.099,,,,612,670,592898.76,563984.81,422338.25,38076.29,142400.0,0.0,28010.51,0.0,0.0,,,,,,,0.427,C,cand,,H,H2TX032902022,22364,H2TX03290,C00791293,NH2TX03290,,,200,,,,,
70564,fd2022,2022,2022.0,cand212936,,"harp, suzanne cassimatis",harp,suzanne cassimatis,suzanne,cassimatis,,,200,TX,federal:house,TX03,2022_TX_3,O,F,1.562,1.562,,0.723,,,,,,191,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.427,C,cand,,,H2TX032822022,H2TX03282,H2TX03282,H2TX03282,NH2TX03282,,,200,,,,,
70565,fd2022,2022,2022.0,cand212935,4196400723.0,"srivastava, sandeep kumar",srivastava,sandeep kumar,sandeep,kumar,,,100,TX,federal:house,TX03,2022_TX_3,O,M,-0.796,-0.796,-0.569,-0.294,,,,,,544,544,451102.93,447510.02,150101.69,36533.69,6000.0,0.0,293233.73,0.0,0.0,,,37.8728329821721,L,,,0.427,C,cand,,H,H2TX032742022,H2TX03274,H2TX03274,C00786996,NH2TX03274,,,100,,,,,
70566,fd2022,2022,2022.0,cand1484,3845983360.0,"sessions, pete",sessions,pete,pete,,,,200,TX,federal:house,TX17,2022_TX_17,I,M,1.139,1.081,1.175,0.563,0.588,0.151,0.587,-0.035,0.902,555,10085,1001775.53,1079651.04,414154.0,8954.0,570430.74,0.0,0.0,0.0,0.0,,,,,,,0.386,C,cand,,H,297592022,29759,H2TX03126,C00303305,N00005681,,,200,,,,,
70567,fd2022,2022,2022.0,cand212933,,"langella, lewis milam",langella,lewis milam,lewis,milam,,,200,TX,federal:house,TX02,2022_TX_2,C,M,1.718,1.718,,,,,,,,10,10,8971.05,8870.32,5771.05,1077.44,0.0,0.0,0.0,0.0,0.0,,,,,,,0.384,C,cand,,H,H2TX024172022,H2TX02417,H2TX02417,C00798884,NH2TX02417,,,200,,,,,
70568,fd2022,2022,2022.0,cand212932,5000037681468707.0,"fulford, robin dawn",fulford,robin dawn,robin,dawn,,,100,TX,federal:house,TX02,2022_TX_2,C,F,-1.045,-1.045,-1.02,-0.36,,,,,,1078,1078,231492.19,208303.18,215896.64,16995.0,0.0,0.0,15595.55,0.0,0.0,,,34.0861620499637,L,,,0.384,C,cand,,H,H2TX023832022,H2TX02383,H2TX02383,C00794354,NH2TX02383,,,100,,,,,
70569,fd2022,2022,2022.0,cand212931,37678674274.0,"guillory, brett j",guillory,brett j,brett,j,,,200,TX,federal:house,TX38,2022_TX_38,O,M,1.487,1.487,1.521,,,,,,,13,13,25909.3,25909.3,13530.0,3630.0,0.0,0.0,6379.3,0.0,0.0,,,,,,,0.408,C,cand,,H,H2TX023672022,H2TX02367,H2TX02367,C00789958,NH2TX02367,,,200,,,,,
70570,fd2022,2022,2022.0,cand212929,,"reid, rayna",reid,rayna,rayna,,,,100,TX,federal:house,TX02,2022_TX_2,C,F,-1.188,-1.188,,,,,,,,103,103,18104.76,19869.45,18104.76,3454.76,0.0,0.0,0.0,0.0,0.0,,,,,,,0.384,C,cand,,H,H2TX021362022,H2TX02136,H2TX02136,C00783548,NH2TX02136,,,100,,,,,
70571,fd2022,2022,2022.0,cand212925,,"kocen, stephen martin",kocen,stephen martin,stephen,martin,,,100,TX,federal:house,TX01,2022_TX_1,O,M,-1.168,-1.168,,-0.409,,,,,,148,148,12273.0,9672.64,9148.0,3863.0,0.0,0.0,3125.0,0.0,0.0,,,,,,,0.268,C,cand,,H,H2TX011532022,H2TX01153,H2TX01153,C00796458,NH2TX01153,,,100,,,,,
70572,fd2022,2022,2022.0,cand212924,,"jefferson, jrmar",jefferson,mar,mar,,,jr,100,TX,federal:house,TX01,2022_TX_1,O,M,-1.098,-1.098,,-0.398,,,,,,220,220,128130.6,93130.6,53035.6,16352.88,0.0,1960.0,73135.0,0.0,0.0,,,,,,,0.268,C,cand,,H,H2TX011462022,H2TX01146,H2TX01146,C00797290,NH2TX01146,,,100,,,,,
70573,fd2022,2022,2022.0,cand157273,37684327703.0,"moran, nathaniel quentin",moran,nathaniel quentin,nathaniel,quentin,,,200,TX,federal:house,TX01,2022_TX_1,O,M,1.064,1.064,1.096,0.631,0.604,0.797,,,,670,670,1051039.2,932294.74,717620.01,24972.97,204252.74,0.0,18170.5,0.0,0.0,,,,,,,0.268,C,cand,,H,H2TX011122022,22352,H2TX01112,C00796086,NH2TX01112,,,200,,,,,
70574,fd2022,2022,2022.0,cand212921,37625620312.0,"atholi, aditya",atholi,aditya,aditya,,,,200,TX,federal:house,TX01,2022_TX_1,O,M,1.542,1.542,1.557,,,,,,,77,77,166327.7,166327.7,104322.13,4889.34,5000.0,0.0,55005.57,0.0,0.0,,,,,,,0.268,C,cand,,H,H2TX011042022,H2TX01104,H2TX01104,C00789263,NH2TX01104,,,200,,,,,
70575,fd2022,2022,2022.0,cand212911,29135852457.0,"dudley, charles brown iv",dudley,charles brown,charles,brown,,iv,200,TN,federal:house,TN09,2022_TN_9,C,M,0.979,0.979,,0.473,,,,,,190,190,557196.52,549264.62,519318.0,2700.0,5900.0,0.0,26178.52,0.0,0.0,,,,,,,0.745,C,cand,,H,H2TN092162022,H2TN09216,H2TN09216,C00799379,NH2TN09216,,,200,,,,,
70576,fd2022,2022,2022.0,cand212904,37698027860.0,"hendry, robert louis",hendry,robert louis,robert,louis,mr,,200,TN,federal:house,TN08,2022_TN_8,C,M,1.571,1.571,1.605,,,,,,,21,21,76427.32,74673.6,23427.32,7286.1,0.0,0.0,53000.0,0.0,0.0,,,,,,,0.311,C,cand,,H,H2TN081502022,H2TN08150,H2TN08150,C00794487,NH2TN08150,,,200,,,,,
70577,fd2022,2022,2022.0,cand44777,4692073328.0,"kustoff, david",kustoff,david,david,,,,200,TN,federal:house,TN08,2022_TN_8,I,M,1.085,1.125,1.108,0.536,0.537,0.385,,,,1035,3160,1913469.28,1467247.52,1074216.6,28188.1,819107.09,0.0,0.0,0.0,0.0,,,,,,,0.311,C,cand,,H,H2TN071032022,21731,H2TN07103,C00614826,N00025445,,,200,,,,,
70578,fd2022,2022,2022.0,cand212896,37696056684.0,"beierlein, jeff",beierlein,jeff,jeff,,,,200,TN,federal:house,TN05,2022_TN_5,O,M,0.789,0.789,0.82,,,,,,,46,46,202152.76,202152.76,47078.76,3704.31,5000.0,0.0,150000.0,0.0,0.0,,,,,,,0.442,C,cand,,H,H2TN054792022,H2TN05479,H2TN05479,C00813956,NH2TN05479,,,200,,,,,
70579,fd2022,2022,2022.0,cand212894,37698018659.0,"wittum, charles garfield iii",wittum,charles garfield,charles,garfield,,iii,200,TN,federal:house,TN05,2022_TN_5,O,M,1.531,1.531,1.565,,,,,,,37,37,77985.5,77985.5,66198.0,1598.0,0.0,0.0,11787.5,0.0,0.0,,,,,,,0.442,C,cand,,H,H2TN054532022,H2TN05453,H2TN05453,C00811943,NH2TN05453,,,200,,,,,
70580,fd2022,2022,2022.0,cand157278,37699710226.0,"ogles, andy",ogles,andy,andy,,,,200,TN,federal:house,TN05,2022_TN_5,O,M,1.353,1.353,1.386,0.774,0.793,-0.359,,,,496,496,1313475.52,882732.38,751800.26,32499.26,114724.0,0.0,320000.0,384665.55,0.0,,,,,,,0.442,C,cand,,H,H2TN054462022,22357,H2TN05446,C00811844,NH2TN05446,,,200,,,,,
70581,fd2022,2022,2022.0,cand212893,,"campbell, heidi",campbell,heidi,heidi,,,,100,TN,federal:house,TN05,2022_TN_5,O,F,-0.815,-0.815,,-0.37,,,,,,3416,3416,1089821.42,1084278.11,1018449.42,192588.85,70222.0,1150.0,0.0,0.0,0.0,,,43.1148310820143,L,,,0.442,C,cand,,H,H2TN054382022,H2TN05438,H2TN05438,C00810788,NH2TN05438,,,100,,,,,
70582,fd2022,2022,2022.0,cand212892,,"lee, timothy bruce",lee,timothy bruce,timothy,bruce,,,200,TN,federal:house,TN05,2022_TN_5,O,M,1.35,1.35,,,,,,,,28,28,49456.0,38370.77,3356.0,1106.0,0.0,0.0,46100.0,0.0,0.0,,,,,,,0.442,C,cand,,H,H2TN054202022,H2TN05420,H2TN05420,C00807172,NH2TN05420,,,200,,,,,
70583,fd2022,2022,2022.0,cand212890,5000004065299516.0,"harwell, beth",harwell,beth,beth,,,,200,TN,federal:house,TN05,2022_TN_5,O,F,1.055,1.055,1.143,0.527,,,,,,661,661,1072825.5,1072825.5,845822.0,14239.0,77000.0,0.0,150000.0,0.0,0.0,,,,,,,0.442,C,cand,,H,H2TN054042022,H2TN05404,H2TN05404,C00806463,NH2TN05404,,,200,,,,,
70584,fd2022,2022,2022.0,cand212887,2331674611.0,"winstead, kurt",winstead,kurt,kurt,,,,200,TN,federal:house,TN05,2022_TN_5,O,M,1.082,1.082,1.09,0.631,,,,,,719,719,2244789.17,2241629.33,1009105.0,13355.0,40000.0,0.0,1192966.0,0.0,0.0,,,,,,,0.442,C,cand,,H,H2TN053702022,H2TN05370,H2TN05370,C00804161,NH2TN05370,,,200,,,,,
70585,fd2022,2022,2022.0,cand212886,,"ortagus, morgan",ortagus,morgan,morgan,,,,200,TN,federal:house,TN05,2022_TN_5,O,U,1.351,1.351,,0.58,,,,,,3509,3509,650166.55,641656.03,566759.75,151982.25,41500.0,0.0,0.0,0.0,0.0,,,,,,,0.442,C,cand,,H,H2TN053622022,H2TN05362,H2TN05362,C00804138,NH2TN05362,,,200,,,,,
70586,fd2022,2022,2022.0,cand212885,37720333486.0,"lee, william baxter",lee,william baxter,william,baxter,,,200,TN,federal:house,TN05,2022_TN_5,O,M,1.161,1.161,1.194,0.466,,,,,,123,123,655426.19,633376.38,333330.0,1870.0,0.0,0.0,317380.0,0.0,0.0,,,,,,,0.442,C,cand,,H,H2TN053542022,H2TN05354,H2TN05354,C00803049,NH2TN05354,,,200,,,,,
70587,fd2022,2022,2022.0,cand212884,5000036119929589.0,"brooks, natisha louise",brooks,natisha louise,natisha,louise,,,200,TN,federal:house,TN05,2022_TN_5,O,F,2.003,2.003,2.023,,,,,,,26,26,111258.91,81393.73,109729.95,1727.0,0.0,0.0,976.0,0.0,0.0,,,,,,,0.442,C,cand,,H,H2TN053472022,H2TN05347,H2TN05347,C00762567,NH2TN05347,,,200,,,,,
70588,fd2022,2022,2022.0,cand212883,36067322240.0,"starbuck, robby",starbuck,robby,robby,,,,200,TN,federal:house,TN05,2022_TN_5,O,M,1.552,1.552,1.581,0.72,,,,,,2265,2265,516190.1,515957.27,402079.71,147733.19,14900.0,0.0,97000.0,0.0,0.0,,,,,,,0.442,C,cand,,H,H2TN053392022,H2TN05339,H2TN05339,C00781484,NH2TN05339,,,200,,,,,
70589,fd2022,2022,2022.0,cand212880,5000037699858226.0,"kelly, jacquelyn odessa",kelly,jacquelyn odessa,jacquelyn,odessa,,,100,TN,federal:house,TN07,2022_TN_7,O,F,-1.137,-1.137,-1.113,-0.41,,,,,,7751,7751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95000.0,0.0,,,38.8812473928092,L,,,0.423,C,cand,,,H2TN053052022,H2TN05305,H2TN05305,H2TN05305,NH2TN05305,,,100,,,,,
70590,fd2022,2022,2022.0,cand212879,,"mcknight, quincy",mcknight,quincy,quincy,,,,200,TN,federal:house,TN05,2022_TN_5,O,M,1.546,1.546,,,,,,,,18,18,34087.7,34087.7,34087.7,25037.7,0.0,0.0,0.0,0.0,0.0,,,,,,,0.442,C,cand,,H,H2TN052972022,H2TN05297,H2TN05297,C00769950,NH2TN05297,,,200,,,,,
